id,id_modality,athlete_id,id_olympic,Age,Height,Weight
694,235,14325,2,28.0,171.0,59.0
695,235,14325,5,32.0,171.0,59.0
696,162,14327,12,20.0,185.0,80.0
697,162,14327,3,24.0,185.0,80.0
698,106,14329,4,32.0,185.0,79.0
699,125,14336,1,21.0,160.0,54.0
700,112,14337,25,27.0,173.0,
701,113,14337,25,27.0,173.0,
702,107,14337,25,27.0,173.0,
703,84,14341,16,21.0,181.0,70.0
704,84,14341,9,25.0,181.0,70.0
705,96,14343,3,22.0,191.0,92.0
706,104,14346,13,21.0,,
707,25,14364,6,22.0,185.0,86.0
708,25,14364,15,30.0,185.0,86.0
709,28,14372,15,29.0,171.0,78.0
710,212,14374,24,17.0,168.0,57.0
711,188,14374,24,17.0,168.0,57.0
712,189,14374,24,17.0,168.0,57.0
713,212,14374,16,21.0,168.0,57.0
714,188,14374,16,21.0,168.0,57.0
715,189,14374,16,21.0,168.0,57.0
716,73,14374,16,21.0,168.0,57.0
717,212,14374,9,25.0,168.0,57.0
718,188,14374,9,25.0,168.0,57.0
719,189,14374,9,25.0,168.0,57.0
720,115,14377,9,28.0,178.0,76.0
721,236,14378,18,35.0,182.0,82.0
722,23,14412,11,24.0,180.0,75.0
723,219,14492,29,20.0,178.0,80.0
724,237,14492,29,20.0,178.0,80.0
725,238,14492,29,20.0,178.0,80.0
726,219,14492,30,24.0,178.0,80.0
727,237,14492,30,24.0,178.0,80.0
728,238,14492,30,24.0,178.0,80.0
729,219,14492,34,28.0,178.0,80.0
730,237,14492,34,28.0,178.0,80.0
731,239,14492,34,28.0,178.0,80.0
732,238,14492,34,28.0,178.0,80.0
733,240,14503,4,24.0,178.0,74.0
734,240,14503,1,28.0,178.0,74.0
735,36,14520,17,23.0,172.0,69.0
736,37,14520,17,23.0,172.0,69.0
737,150,14522,15,15.0,158.0,48.0
738,9,14522,15,15.0,158.0,48.0
739,150,14522,24,19.0,158.0,48.0
740,9,14522,24,19.0,158.0,48.0
741,24,14524,11,19.0,209.0,120.0
742,24,14524,8,23.0,209.0,120.0
743,24,14524,12,27.0,209.0,120.0
744,24,14524,3,31.0,209.0,120.0
745,192,14566,11,26.0,170.0,71.0
746,90,14604,34,24.0,175.0,77.0
747,171,14604,34,24.0,175.0,77.0
748,172,14604,34,24.0,175.0,77.0
749,90,14604,18,29.0,175.0,77.0
750,90,14604,21,33.0,175.0,77.0
751,171,14604,21,33.0,175.0,77.0
752,241,14612,10,22.0,180.0,79.0
753,92,14747,18,24.0,177.0,80.0
754,172,14747,18,24.0,177.0,80.0
755,90,14747,21,28.0,177.0,80.0
756,171,14747,21,28.0,177.0,80.0
757,26,14816,6,22.0,177.0,53.0
758,36,14816,20,26.0,177.0,53.0
759,37,14816,20,26.0,177.0,53.0
760,26,14816,20,26.0,177.0,53.0
761,44,14823,20,18.0,159.0,51.0
762,45,14823,20,18.0,159.0,51.0
763,46,14823,20,18.0,159.0,51.0
764,47,14823,20,18.0,159.0,51.0
765,48,14823,20,18.0,159.0,51.0
766,242,14864,6,23.0,,
767,212,14865,2,21.0,174.0,65.0
768,212,14865,5,25.0,174.0,65.0
769,132,14879,4,23.0,180.0,75.0
770,243,14880,4,25.0,182.0,75.0
771,24,14881,17,26.0,190.0,89.0
772,244,14920,1,31.0,158.0,48.0
773,44,14944,1,17.0,154.0,43.0
774,49,14944,1,17.0,154.0,43.0
775,45,14944,1,17.0,154.0,43.0
776,47,14944,1,17.0,154.0,43.0
777,48,14944,1,17.0,154.0,43.0
778,44,14944,2,21.0,154.0,43.0
779,49,14944,2,21.0,154.0,43.0
780,45,14944,2,21.0,154.0,43.0
781,47,14944,2,21.0,154.0,43.0
782,48,14944,2,21.0,154.0,43.0
783,1,14946,3,24.0,182.0,79.0
784,1,14946,4,28.0,182.0,79.0
785,81,14949,4,21.0,193.0,89.0
786,82,14949,1,25.0,193.0,89.0
787,82,14949,2,29.0,193.0,89.0
788,23,14968,3,20.0,176.0,76.0
789,152,14984,3,21.0,182.0,79.0
790,104,15006,17,21.0,192.0,96.0
791,68,15006,17,21.0,192.0,96.0
792,20,15006,17,21.0,192.0,96.0
793,22,15006,17,21.0,192.0,96.0
794,22,15006,10,25.0,192.0,96.0
795,64,15041,4,22.0,195.0,98.0
796,216,15055,8,30.0,167.0,66.0
797,216,15055,12,34.0,167.0,66.0
798,23,15057,1,22.0,179.0,80.0
799,15,15060,12,24.0,168.0,62.0
800,15,15060,4,32.0,168.0,62.0
801,245,15060,4,32.0,168.0,62.0
802,141,15083,2,24.0,182.0,76.0
803,110,15088,3,23.0,165.0,63.0
804,55,15093,34,21.0,162.0,62.0
805,246,15093,34,21.0,162.0,62.0
806,247,15096,18,19.0,161.0,57.0
807,247,15096,21,23.0,161.0,57.0
808,248,15096,22,27.0,161.0,57.0
809,247,15096,22,27.0,161.0,57.0
810,249,15096,22,27.0,161.0,57.0
811,250,15115,12,25.0,180.0,75.0
812,53,15115,12,25.0,180.0,75.0
813,26,15158,15,21.0,188.0,79.0
814,22,15177,1,20.0,188.0,80.0
815,251,15213,25,19.0,,
816,9,15216,2,16.0,163.0,52.0
817,249,15236,22,21.0,170.0,70.0
818,90,15237,7,23.0,,
819,91,15237,7,23.0,,
820,92,15237,7,23.0,,
821,91,15237,38,27.0,,
822,92,15237,38,27.0,,
823,6,15266,1,22.0,187.0,84.0
824,22,15266,1,22.0,187.0,84.0
825,197,15266,1,22.0,187.0,84.0
826,24,15292,5,25.0,201.0,93.0
827,162,15301,12,23.0,186.0,80.0
828,162,15301,3,27.0,186.0,80.0
829,163,15331,13,36.0,,
830,162,15340,12,27.0,170.0,62.0
831,162,15340,3,32.0,170.0,62.0
832,162,15340,4,35.0,170.0,62.0
833,252,15353,16,33.0,175.0,92.0
834,253,15353,9,37.0,175.0,92.0
835,252,15353,9,37.0,175.0,92.0
836,254,15353,11,50.0,175.0,92.0
837,255,15353,11,50.0,175.0,92.0
838,256,15355,36,16.0,,
839,67,15360,20,61.0,182.0,87.0
840,83,15371,4,27.0,176.0,75.0
841,96,15378,9,26.0,188.0,83.0
842,104,15387,17,17.0,198.0,96.0
843,120,15387,17,17.0,198.0,96.0
844,6,15387,10,22.0,198.0,96.0
845,120,15387,10,22.0,198.0,96.0
846,1,15394,4,24.0,186.0,79.0
847,1,15394,1,28.0,186.0,79.0
848,23,15416,4,20.0,183.0,70.0
849,20,15433,24,17.0,187.0,79.0
850,21,15433,24,17.0,187.0,79.0
851,155,15499,17,17.0,176.0,79.0
852,75,15499,10,21.0,176.0,79.0
853,257,15499,11,25.0,176.0,79.0
854,257,15499,8,29.0,176.0,79.0
855,4,15499,12,33.0,176.0,79.0
856,164,15501,8,22.0,178.0,76.0
857,164,15501,12,26.0,178.0,76.0
858,164,15501,3,30.0,178.0,76.0
859,26,15527,3,21.0,177.0,75.0
860,26,15527,4,25.0,177.0,75.0
861,27,15527,4,25.0,177.0,75.0
862,26,15527,1,29.0,177.0,75.0
863,258,15533,9,22.0,184.0,70.0
864,20,15534,11,23.0,186.0,74.0
865,22,15534,11,23.0,186.0,74.0
866,68,15534,8,26.0,186.0,74.0
867,20,15534,8,26.0,186.0,74.0
868,22,15534,8,26.0,186.0,74.0
869,50,15540,12,24.0,174.0,72.0
870,50,15540,3,28.0,174.0,72.0
871,1,15553,1,24.0,172.0,72.0
872,152,15561,3,20.0,187.0,80.0
873,75,15572,15,21.0,170.0,63.0
874,149,15574,3,23.0,177.0,62.0
875,58,15578,11,39.0,180.0,77.0
876,114,15578,11,39.0,180.0,77.0
877,165,15581,17,19.0,173.0,62.0
878,153,15581,17,19.0,173.0,62.0
879,98,15581,17,19.0,173.0,62.0
880,97,15581,17,19.0,173.0,62.0
881,182,15581,17,19.0,173.0,62.0
882,33,15581,17,19.0,173.0,62.0
883,59,15582,24,22.0,180.0,70.0
884,90,15585,38,21.0,,
885,91,15585,38,21.0,,
886,92,15585,38,21.0,,
887,259,15588,1,22.0,169.0,66.0
888,260,15598,4,25.0,170.0,67.0
889,261,15598,4,25.0,170.0,67.0
890,83,15599,2,26.0,183.0,76.0
891,262,15602,6,31.0,,
892,263,15602,6,31.0,,
893,264,15612,6,25.0,185.0,59.0
894,264,15612,20,29.0,185.0,59.0
895,264,15612,15,33.0,185.0,59.0
896,78,15619,10,21.0,170.0,53.0
897,78,15619,11,25.0,170.0,53.0
898,26,15620,15,22.0,185.0,79.0
899,1,15623,16,19.0,179.0,71.0
900,1,15623,9,23.0,179.0,71.0
901,83,15631,4,24.0,168.0,62.0
902,53,15654,13,24.0,,
903,119,15654,13,24.0,,
904,119,15660,6,21.0,,
905,265,15660,6,21.0,,
906,197,15664,11,19.0,192.0,80.0
907,34,15664,11,19.0,192.0,80.0
908,266,15733,18,28.0,184.0,68.0
909,125,15794,4,18.0,171.0,54.0
910,24,15859,4,28.0,188.0,83.0
911,24,15859,1,32.0,188.0,83.0
912,267,15888,6,25.0,,
913,34,15894,8,18.0,,
914,96,15895,17,22.0,185.0,85.0
915,96,15895,10,26.0,185.0,85.0
916,87,15994,8,31.0,174.0,62.0
917,87,15994,12,35.0,174.0,62.0
918,122,16006,2,21.0,165.0,68.0
919,122,16006,5,25.0,165.0,68.0
920,121,16009,10,21.0,180.0,77.0
921,120,16009,10,21.0,180.0,77.0
922,42,16016,10,21.0,168.0,58.0
923,42,16016,11,25.0,168.0,58.0
924,42,16016,8,29.0,168.0,58.0
925,217,16081,15,23.0,168.0,59.0
926,225,16081,15,23.0,168.0,59.0
927,34,16082,15,21.0,,
928,268,16091,6,,,
929,163,16092,2,28.0,196.0,98.0
930,64,16103,3,27.0,186.0,86.0
931,83,16104,5,24.0,177.0,75.0
932,61,16105,2,23.0,168.0,50.0
933,61,16105,5,27.0,168.0,50.0
934,44,16194,15,21.0,152.0,48.0
935,49,16194,15,21.0,152.0,48.0
936,45,16194,15,21.0,152.0,48.0
937,46,16194,15,21.0,152.0,48.0
938,47,16194,15,21.0,152.0,48.0
939,48,16194,15,21.0,152.0,48.0
940,44,16194,24,25.0,152.0,48.0
941,45,16194,24,25.0,152.0,48.0
942,46,16194,24,25.0,152.0,48.0
943,47,16194,24,25.0,152.0,48.0
944,48,16194,24,25.0,152.0,48.0
945,80,16207,9,23.0,178.0,80.0
946,269,16215,2,23.0,159.0,56.0
947,137,16309,20,21.0,183.0,70.0
948,270,16309,15,25.0,183.0,70.0
949,225,16364,5,20.0,173.0,65.0
950,271,16368,25,,,
951,165,16396,33,19.0,163.0,
952,98,16396,33,19.0,163.0,
953,24,16412,6,30.0,,
954,69,16424,3,29.0,180.0,70.0
955,69,16424,4,33.0,180.0,70.0
956,69,16424,1,37.0,180.0,70.0
957,190,16436,4,25.0,176.0,63.0
958,191,16436,4,25.0,176.0,63.0
959,24,16494,6,25.0,,
960,96,16517,13,30.0,,
961,272,16518,1,28.0,175.0,74.0
962,254,16518,1,28.0,175.0,74.0
963,255,16518,1,28.0,175.0,74.0
964,119,16521,3,26.0,187.0,80.0
965,153,16523,11,18.0,173.0,66.0
966,98,16523,11,18.0,173.0,66.0
967,1,16536,2,33.0,185.0,82.0
968,84,16543,3,21.0,183.0,84.0
969,84,16543,4,24.0,183.0,84.0
970,84,16543,1,28.0,183.0,84.0
971,127,16547,12,28.0,178.0,70.0
972,127,16547,3,33.0,178.0,70.0
973,127,16547,4,36.0,178.0,70.0
974,25,16603,3,26.0,193.0,93.0
975,256,16642,26,21.0,,
976,256,16643,39,19.0,170.0,56.0
977,59,16664,9,19.0,169.0,55.0
978,73,16664,9,19.0,169.0,55.0
979,225,16672,5,23.0,182.0,71.0
980,273,16676,12,34.0,167.0,97.0
981,159,16688,3,20.0,160.0,58.0
982,160,16688,3,20.0,160.0,58.0
983,274,16696,3,26.0,165.0,49.0
984,275,16702,11,20.0,178.0,74.0
985,64,16704,4,27.0,193.0,100.0
986,276,16726,10,26.0,157.0,56.0
987,57,16726,10,26.0,157.0,56.0
988,56,16750,2,17.0,170.0,
989,64,16755,3,28.0,177.0,85.0
990,38,16756,18,31.0,184.0,89.0
991,190,16759,2,30.0,180.0,70.0
992,191,16759,2,30.0,180.0,70.0
993,190,16759,5,34.0,180.0,70.0
994,191,16759,5,34.0,180.0,70.0
995,162,16770,5,27.0,194.0,76.0
996,231,16773,5,26.0,180.0,81.0
997,196,16774,20,18.0,,
998,120,16774,20,18.0,,
999,26,16783,6,19.0,,
1000,212,16784,15,23.0,166.0,54.0
1001,188,16784,15,23.0,166.0,54.0
1002,189,16784,15,23.0,166.0,54.0
1003,112,16888,6,23.0,,
1004,1,16914,4,27.0,172.0,72.0
1005,133,16931,11,20.0,174.0,77.0
1006,133,16931,12,28.0,174.0,77.0
1007,1,16974,2,24.0,181.0,81.0
1008,67,16986,14,35.0,,
1009,199,16986,6,39.0,,
1010,277,17073,24,22.0,190.0,82.0
1011,277,17073,16,26.0,190.0,82.0
1012,64,17082,3,28.0,188.0,103.0
1013,66,17084,9,27.0,188.0,96.0
1014,278,17085,8,25.0,,
1015,112,17088,12,20.0,180.0,68.0
1016,24,17090,16,24.0,193.0,92.0
1017,176,17098,15,17.0,,
1018,89,17099,24,17.0,180.0,74.0
1019,176,17099,24,17.0,180.0,74.0
1020,197,17099,24,17.0,180.0,74.0
1021,34,17099,24,17.0,180.0,74.0
1022,120,17099,24,17.0,180.0,74.0
1023,279,17195,20,30.0,158.0,62.0
1024,279,17195,15,34.0,158.0,62.0
1025,24,17226,9,25.0,188.0,72.0
1026,44,17263,15,23.0,159.0,50.0
1027,49,17263,15,23.0,159.0,50.0
1028,45,17263,15,23.0,159.0,50.0
1029,46,17263,15,23.0,159.0,50.0
1030,47,17263,15,23.0,159.0,50.0
1031,48,17263,15,23.0,159.0,50.0
1032,94,17275,11,22.0,188.0,75.0
1033,95,17275,11,22.0,188.0,75.0
1034,23,17278,4,24.0,179.0,75.0
1035,67,17311,20,37.0,183.0,71.0
1036,182,17313,16,16.0,165.0,58.0
1037,179,17313,16,16.0,165.0,58.0
1038,19,17313,16,16.0,165.0,58.0
1039,280,17313,16,16.0,165.0,58.0
1040,233,17314,23,17.0,,
1041,233,17316,23,21.0,,
1042,281,17324,24,17.0,165.0,52.0
1043,282,17324,16,20.0,165.0,52.0
1044,189,17324,16,20.0,165.0,52.0
1045,69,17327,10,27.0,177.0,68.0
1046,96,17458,17,17.0,184.0,94.0
1047,96,17458,10,21.0,184.0,94.0
1048,38,17490,22,18.0,175.0,72.0
1049,122,17491,1,20.0,170.0,66.0
1050,6,17494,3,21.0,188.0,85.0
1051,5,17494,4,25.0,188.0,85.0
1052,104,17494,4,25.0,188.0,85.0
1053,6,17494,4,25.0,188.0,85.0
1054,5,17494,1,29.0,188.0,85.0
1055,6,17494,1,29.0,188.0,85.0
1056,179,17510,3,24.0,175.0,69.0
1057,19,17510,3,24.0,175.0,69.0
1058,33,17510,3,24.0,175.0,69.0
1059,162,17591,2,20.0,203.0,98.0
1060,162,17591,5,24.0,203.0,98.0
1061,283,17621,3,20.0,170.0,55.0
1062,271,17622,12,22.0,183.0,92.0
1063,96,17623,11,34.0,182.0,81.0
1064,12,17663,11,23.0,167.0,57.0
1065,24,17682,9,19.0,218.0,93.0
1066,24,17682,10,28.0,218.0,93.0
1067,284,17684,2,18.0,179.0,58.0
1068,284,17684,5,22.0,179.0,58.0
1069,165,17684,5,22.0,179.0,58.0
1070,182,17684,5,22.0,179.0,58.0
1071,284,17687,1,16.0,186.0,67.0
1072,165,17687,1,16.0,186.0,67.0
1073,182,17687,1,16.0,186.0,67.0
1074,284,17687,2,20.0,186.0,67.0
1075,182,17687,2,20.0,186.0,67.0
1076,284,17687,5,24.0,186.0,67.0
1077,165,17687,5,24.0,186.0,67.0
1078,182,17687,5,24.0,186.0,67.0
1079,33,17687,5,24.0,186.0,67.0
1080,226,17705,40,17.0,,
1081,285,17709,8,31.0,,
1082,109,17712,17,23.0,183.0,74.0
1083,43,17721,15,22.0,188.0,91.0
1084,286,17729,12,28.0,171.0,79.0
1085,131,17729,12,28.0,171.0,79.0
1086,31,17731,4,24.0,202.0,98.0
1087,96,17742,1,20.0,193.0,99.0
1088,96,17742,2,24.0,193.0,99.0
1089,96,17742,5,28.0,193.0,99.0
1090,58,17745,24,24.0,180.0,66.0
1091,114,17745,24,24.0,180.0,66.0
1092,287,17758,18,23.0,169.0,70.0
1093,287,17758,21,27.0,169.0,70.0
1094,288,17774,34,27.0,157.0,49.0
1095,288,17774,18,31.0,157.0,49.0
1096,265,17924,6,18.0,,
1097,270,17933,10,22.0,185.0,75.0
1098,23,17952,4,21.0,181.0,76.0
1099,221,17986,13,16.0,,
1100,59,17987,9,25.0,177.0,61.0
1101,73,17987,9,25.0,177.0,61.0
1102,42,18033,11,26.0,170.0,60.0
1103,42,18034,11,21.0,167.0,62.0
1104,42,18034,8,25.0,167.0,62.0
1105,289,18050,13,25.0,,57.5
1106,290,18050,6,33.0,,57.5
1107,250,18054,8,22.0,180.0,76.0
1108,250,18054,12,26.0,180.0,76.0
1109,42,18142,11,21.0,165.0,59.0
1110,42,18142,8,25.0,165.0,59.0
1111,80,18221,17,25.0,183.0,86.0
1112,1,18226,8,23.0,,
1113,154,18276,14,31.0,,
1114,291,18279,8,24.0,198.0,110.0
1115,291,18279,12,28.0,198.0,110.0
1116,292,18292,6,20.0,,
1117,145,18350,37,19.0,,
1118,250,18350,37,19.0,,
1119,293,18392,1,22.0,170.0,58.0
1120,23,18399,1,24.0,181.0,78.0
1121,158,18406,24,20.0,161.0,51.0
1122,67,18421,6,,,
1123,67,18422,6,,,
1124,50,18443,4,26.0,164.0,72.0
1125,29,18448,5,16.0,165.0,59.0
1126,233,18487,40,26.0,167.0,65.0
1127,294,18487,29,28.0,167.0,65.0
1128,233,18487,29,28.0,167.0,65.0
1129,233,18487,30,32.0,167.0,65.0
1130,250,18490,14,23.0,,
1131,146,18490,14,23.0,,
1132,53,18490,14,23.0,,
1133,126,18490,14,23.0,,
1134,145,18491,25,24.0,169.0,67.0
1135,250,18491,25,24.0,169.0,67.0
1136,233,18495,40,22.0,148.0,47.0
1137,233,18495,29,24.0,148.0,47.0
1138,233,18495,30,28.0,148.0,47.0
1139,145,18497,6,23.0,,
1140,53,18497,6,23.0,,
1141,161,18550,4,23.0,168.0,60.0
1142,161,18550,1,27.0,168.0,60.0
1143,286,18578,1,22.0,162.0,57.0
1144,140,18579,29,26.0,189.0,95.0
1145,139,18579,29,26.0,189.0,95.0
1146,1,18581,2,25.0,184.0,89.0
1147,120,18582,20,17.0,188.0,80.0
1148,280,18583,4,17.0,167.0,55.0
1149,295,18583,4,17.0,167.0,55.0
1150,296,18586,3,28.0,178.0,50.0
1151,24,18593,10,25.0,195.0,92.0
1152,24,18593,11,29.0,195.0,92.0
1153,125,18601,13,19.0,,
1154,1,18605,12,26.0,176.0,75.0
1155,78,18636,28,24.0,,
1156,256,18646,30,17.0,159.0,52.0
1157,256,18646,18,25.0,159.0,52.0
1158,25,18660,9,17.0,173.0,50.0
1159,11,18663,3,36.0,,
1160,1,18666,6,23.0,174.0,64.0
1161,1,18666,20,26.0,174.0,64.0
1162,297,18796,2,35.0,189.0,98.0
1163,298,18799,15,22.0,180.0,79.0
1164,279,18809,3,21.0,167.0,58.0
1165,177,18827,5,21.0,172.0,65.0
1166,23,18845,12,22.0,185.0,75.0
1167,83,18974,3,26.0,180.0,72.0
1168,83,18974,4,30.0,180.0,72.0
1169,25,19047,11,27.0,160.0,50.0
1170,29,19055,5,22.0,171.0,58.0
1171,286,19064,8,25.0,167.0,65.0
1172,299,19064,8,25.0,167.0,65.0
1173,131,19064,12,29.0,167.0,65.0
1174,299,19064,12,29.0,167.0,65.0
1175,286,19064,3,34.0,167.0,65.0
1176,131,19064,3,34.0,167.0,65.0
1177,299,19064,3,34.0,167.0,65.0
1178,24,19067,3,26.0,202.0,100.0
1179,24,19067,4,30.0,202.0,100.0
1180,36,19158,13,21.0,,
1181,300,19158,13,21.0,,
1182,36,19158,14,25.0,,
1183,300,19158,14,25.0,,
1184,26,19158,14,25.0,,
1185,25,19187,14,30.0,,
1186,23,19294,1,23.0,177.0,74.0
1187,301,19310,1,29.0,185.0,103.0
1188,302,19552,22,30.0,167.0,58.0
1189,71,19553,3,28.0,179.0,85.0
1190,303,19582,3,30.0,170.0,81.5
1191,303,19582,4,34.0,170.0,81.5
1192,104,19603,5,18.0,193.0,90.0
1193,6,19603,5,18.0,193.0,90.0
1194,120,19603,5,18.0,193.0,90.0
1195,37,19732,9,24.0,174.0,71.0
1196,162,19735,12,22.0,165.0,63.0
1197,166,19831,10,20.0,163.0,62.0
1198,166,19831,11,24.0,163.0,62.0
1199,304,19840,3,35.0,165.0,72.0
1200,304,19840,2,47.0,165.0,72.0
1201,304,19840,5,51.0,165.0,72.0
1202,25,19842,14,26.0,,
1203,104,19844,6,19.0,,
1204,22,19844,6,19.0,,
1205,101,19845,2,20.0,168.0,54.0
1206,305,19846,20,20.0,182.0,61.0
1207,25,19847,1,28.0,190.0,92.0
1208,65,19847,2,32.0,190.0,92.0
1209,241,19851,10,21.0,177.0,75.0
1210,96,19903,20,26.0,185.0,86.0
1211,1,19905,16,20.0,173.0,71.0
1212,1,19905,9,24.0,173.0,71.0
1213,1,19905,10,32.0,173.0,71.0
1214,1,19905,11,36.0,173.0,71.0
1215,20,19920,25,16.0,183.0,
1216,21,19920,25,16.0,183.0,
1217,22,19920,25,16.0,183.0,
1218,20,19920,37,20.0,183.0,
1219,21,19920,37,20.0,183.0,
1220,20,19920,33,24.0,183.0,
1221,21,19920,33,24.0,183.0,
1222,1,19946,5,29.0,182.0,87.0
1223,30,19989,2,22.0,185.0,78.0
1224,132,19992,5,21.0,185.0,77.0
1225,133,20048,5,24.0,170.0,70.0
1226,203,20076,15,21.0,177.0,68.0
1227,213,20076,15,21.0,177.0,68.0
1228,204,20076,15,21.0,177.0,68.0
1229,205,20076,15,21.0,177.0,68.0
1230,206,20076,15,21.0,177.0,68.0
1231,207,20076,15,21.0,177.0,68.0
1232,208,20076,15,21.0,177.0,68.0
1233,209,20076,15,21.0,177.0,68.0
1234,162,20113,10,26.0,166.0,58.0
1235,162,20113,11,30.0,166.0,58.0
1236,203,20116,9,21.0,175.0,65.0
1237,204,20116,9,21.0,175.0,65.0
1238,205,20116,9,21.0,175.0,65.0
1239,206,20116,9,21.0,175.0,65.0
1240,207,20116,9,21.0,175.0,65.0
1241,208,20116,9,21.0,175.0,65.0
1242,209,20116,9,21.0,175.0,65.0
1243,286,20285,5,23.0,167.0,56.0
1244,292,20350,11,19.0,175.0,63.0
1245,294,20509,7,22.0,,
1246,177,20515,5,23.0,168.0,70.0
1247,306,20531,4,21.0,160.0,48.0
1248,203,20548,24,24.0,168.0,69.0
1249,204,20548,24,24.0,168.0,69.0
1250,205,20548,24,24.0,168.0,69.0
1251,206,20548,24,24.0,168.0,69.0
1252,207,20548,24,24.0,168.0,69.0
1253,208,20548,24,24.0,168.0,69.0
1254,209,20548,24,24.0,168.0,69.0
1255,25,20549,14,38.0,,
1256,58,20552,3,40.0,186.0,80.0
1257,114,20552,3,40.0,186.0,80.0
1258,12,20564,9,24.0,170.0,60.0
1259,111,20576,3,29.0,177.0,71.0
1260,307,20754,3,35.0,168.0,57.0
1261,241,20838,17,25.0,174.0,65.0
1262,127,20850,1,34.0,183.0,72.0
1263,187,20850,2,38.0,183.0,72.0
1264,84,20851,3,25.0,202.0,93.0
1265,123,20866,6,19.0,188.0,80.0
1266,123,20866,20,22.0,188.0,80.0
1267,299,21133,2,21.0,167.0,58.0
1268,131,21133,5,25.0,167.0,58.0
1269,1,21143,12,20.0,,
1270,31,21268,4,19.0,208.0,104.0
1271,104,21314,25,21.0,180.0,
1272,20,21314,25,21.0,180.0,
1273,21,21314,25,21.0,180.0,
1274,22,21314,25,21.0,180.0,
1275,54,21347,22,24.0,168.0,64.0
1276,55,21347,22,24.0,168.0,64.0
1277,79,21455,16,23.0,170.0,69.0
1278,308,21496,10,21.0,166.0,60.0
1279,309,21499,16,25.0,167.0,90.0
1280,1,21668,2,26.0,182.0,83.0
1281,1,21668,5,30.0,182.0,83.0
1282,93,21748,5,24.0,184.0,68.0
1283,310,21783,5,23.0,185.0,85.0
1284,305,21788,16,20.0,176.0,73.0
1285,26,21788,16,20.0,176.0,73.0
1286,146,21789,10,18.0,179.0,76.0
1287,126,21789,10,18.0,179.0,76.0
1288,146,21789,11,23.0,179.0,76.0
1289,126,21789,11,23.0,179.0,76.0
1290,96,21793,20,18.0,174.0,
1291,13,21799,24,25.0,170.0,60.0
1292,14,21799,24,25.0,170.0,60.0
1293,96,21800,11,19.0,202.0,97.0
1294,96,21800,8,23.0,202.0,97.0
1295,96,21804,2,21.0,195.0,95.0
1296,25,21809,16,24.0,190.0,89.0
1297,296,21822,5,27.0,,
1298,3,21830,20,20.0,172.0,
1299,28,21830,20,20.0,172.0,
1300,152,21845,3,24.0,186.0,70.0
1301,261,21848,3,27.0,188.0,74.0
1302,61,21854,3,16.0,170.0,48.0
1303,275,21856,10,21.0,179.0,74.0
1304,305,21861,24,24.0,177.0,79.0
1305,264,21861,24,24.0,177.0,79.0
1306,203,21862,16,28.0,172.0,72.0
1307,204,21862,16,28.0,172.0,72.0
1308,205,21862,16,28.0,172.0,72.0
1309,206,21862,16,28.0,172.0,72.0
1310,207,21862,16,28.0,172.0,72.0
1311,208,21862,16,28.0,172.0,72.0
1312,209,21862,16,28.0,172.0,72.0
1313,1,21870,6,,,
1314,311,21879,36,,,
1315,107,21881,15,27.0,183.0,72.0
1316,108,21881,15,27.0,183.0,72.0
1317,12,21881,15,27.0,183.0,72.0
1318,107,21881,24,31.0,183.0,72.0
1319,108,21881,24,31.0,183.0,72.0
1320,36,21882,5,30.0,175.0,64.0
1321,280,21904,11,16.0,168.0,53.0
1322,295,21904,11,16.0,168.0,53.0
1323,42,21945,5,23.0,169.0,60.0
1324,12,21958,24,25.0,187.0,72.0
1325,12,21958,16,29.0,187.0,72.0
1326,118,21966,1,23.0,185.0,86.0
1327,71,21966,2,27.0,185.0,86.0
1328,71,21966,5,31.0,185.0,86.0
1329,240,21970,5,23.0,175.0,71.0
1330,113,21971,12,20.0,180.0,67.0
1331,180,21974,40,16.0,177.0,75.0
1332,180,21974,29,18.0,177.0,75.0
1333,44,21978,3,15.0,153.0,49.0
1334,49,21978,3,15.0,153.0,49.0
1335,46,21978,3,15.0,153.0,49.0
1336,47,21978,3,15.0,153.0,49.0
1337,96,21979,2,27.0,195.0,115.0
1338,42,21986,11,31.0,163.0,56.0
1339,90,22044,39,19.0,,
1340,91,22044,39,19.0,,
1341,92,22044,39,19.0,,
1342,90,22046,41,16.0,178.0,85.0
1343,91,22046,41,16.0,178.0,85.0
1344,92,22046,41,16.0,178.0,85.0
1345,42,22076,2,24.0,160.0,60.0
1346,25,22096,9,21.0,193.0,89.0
1347,312,22118,42,21.0,182.0,85.0
1348,313,22118,42,21.0,182.0,85.0
1349,312,22118,41,25.0,182.0,85.0
1350,313,22118,41,25.0,182.0,85.0
1351,314,22118,41,25.0,182.0,85.0
1352,315,22118,41,25.0,182.0,85.0
1353,312,22118,39,29.0,182.0,85.0
1354,316,22118,39,29.0,182.0,85.0
1355,313,22118,39,29.0,182.0,85.0
1356,314,22118,39,29.0,182.0,85.0
1357,315,22118,39,29.0,182.0,85.0
1358,316,22118,23,33.0,182.0,85.0
1359,314,22118,23,33.0,182.0,85.0
1360,315,22118,23,33.0,182.0,85.0
1361,313,22118,19,37.0,182.0,85.0
1362,314,22118,19,37.0,182.0,85.0
1363,315,22118,19,37.0,182.0,85.0
1364,315,22118,36,41.0,182.0,85.0
1365,190,22137,15,30.0,177.0,72.0
1366,191,22137,15,30.0,177.0,72.0
